(0.4819328, 0.9375)
(1.0242641, 0.625)
(1.2240057, 0.7692307692307693)
(1.3558091, 0.625)
(0.47616512, 0.875)
(0.9187268, 0.6923076923076923)
(1.4807606, 0.6875)
(0.906241, 0.6875)
(0.7396825, 0.8461538461538461)
(1.0503719, 0.6875)
(0.9001826, 0.8125)
(0.80557233, 0.9230769230769231)
(0.7302587, 0.875)
(0.64457697, 0.8125)
(0.46240395, 0.9230769230769231)
(0.49686566, 0.9375)
(0.55061716, 0.875)
(0.64840406, 0.8461538461538461)
(1.1073288, 0.8125)
(1.4133261, 0.6875)
(0.83015496, 0.7692307692307693)
(0.86644393, 0.8125)
(0.5503462, 0.9375)
(0.8523032, 0.7692307692307693)
(0.9580442, 0.6875)
(0.963914, 0.75)
(0.8922733, 0.7692307692307693)
(0.98075414, 0.75)
(1.3060365, 0.6875)
(0.5459485, 0.8461538461538461)
(1.2765363, 0.75)
(0.40521014, 1.0)
(1.2077719, 0.6923076923076923)
(0.7924929, 0.8125)
(0.77389187, 0.6875)
(0.6078015, 0.9230769230769231)
(1.291435, 0.5625)
(0.69589114, 0.8125)
(0.8180324, 0.8461538461538461)
(0.7833191, 0.8125)
(1.2410824, 0.6875)
(0.8253735, 0.7692307692307693)
(0.779386, 0.75)
(0.5944966, 0.875)
(0.87808293, 0.7692307692307693)
(0.85012794, 0.75)
(0.9023125, 0.8125)
(1.1797577, 0.6923076923076923)
(1.0128605, 0.75)
(0.46447164, 0.9375)
(1.0762353, 0.7692307692307693)
(0.5533758, 0.875)
(1.0579814, 0.75)
(0.7095939, 0.7692307692307693)
(0.9464796, 0.6875)
(0.90913355, 0.8125)
(1.0125098, 0.6923076923076923)
(0.8491156, 0.8125)
(1.0355908, 0.8125)
(0.7411863, 0.7692307692307693)
(1.3541347, 0.75)
(0.5730866, 0.9375)
(0.7225283, 0.8461538461538461)
(0.42818227, 0.9375)
(0.795347, 0.75)
(0.7922905, 0.8461538461538461)
(1.2433772, 0.75)
(0.8912278, 0.75)
(1.4402499, 0.6153846153846154)
(0.62274086, 0.875)
(0.82074726, 0.75)
(0.9221887, 0.8461538461538461)
(0.5255454, 0.9375)
(1.1054758, 0.6875)
(0.83634, 0.7692307692307693)
(0.6571802, 0.8125)
(1.5587611, 0.5)
(0.98798084, 0.7692307692307693)
(1.1962394, 0.8125)
(0.6605405, 0.9375)
(1.1134105, 0.7692307692307693)
(0.79561883, 0.8125)
(0.8254558, 0.8125)
(1.3378334, 0.6923076923076923)
(0.7397476, 0.875)
(0.53769386, 0.9375)
(0.81994706, 0.8461538461538461)
(0.62891877, 0.875)
(0.43550083, 0.9375)
(0.5419309, 0.9230769230769231)
(0.41377217, 1.0)
(1.2107898, 0.6875)
(1.1077077, 0.6923076923076923)
(0.5287743, 0.875)
(1.2172583, 0.6875)
(0.7871608, 0.7692307692307693)
(1.069685, 0.6875)
(1.0415765, 0.8125)
(0.64693743, 0.9230769230769231)
(1.1743109, 0.625)
(0.74638546, 0.8125)
(0.58827835, 0.8461538461538461)
(0.94669175, 0.8125)
(1.1985837, 0.75)
(0.37792104, 1.0)
(1.1795734, 0.75)
(0.5366002, 0.8125)
(0.90334517, 0.6923076923076923)
(0.69636166, 0.75)
(1.3789334, 0.6875)
(0.43089923, 1.0)
(0.68067724, 0.75)
(0.38466254, 1.0)
(0.61259574, 0.7692307692307693)
(0.8397353, 0.875)
(0.70223236, 0.8125)
(0.59352034, 0.8461538461538461)
(0.59550184, 0.875)
(1.0199163, 0.8125)
(1.1905406, 0.6153846153846154)
(1.1281542, 0.875)
(0.98272717, 0.75)
(0.75614136, 0.8461538461538461)
(1.4578503, 0.75)
(0.5822689, 0.875)
(0.61804414, 0.9230769230769231)
(0.88690615, 0.6875)
(0.7957561, 0.8125)
(0.69289714, 0.9230769230769231)
(1.0855472, 0.6875)
(0.9686705, 0.8125)
(0.43068054, 1.0)
(0.9032651, 0.8125)
(0.63821584, 0.8125)
(0.8269245, 0.6923076923076923)
(0.9131637, 0.8125)
(0.7379433, 0.75)
(1.0112864, 0.8461538461538461)
(0.84430736, 0.9375)
(0.5448053, 0.9375)
(0.412768, 1.0)
(0.6287117, 0.875)
(1.1495497, 0.6875)
(0.8550391, 0.7692307692307693)
(0.7297956, 0.6875)
(0.70936275, 0.875)
(1.8320528, 0.6153846153846154)
(0.90479606, 0.6875)
(1.2455164, 0.625)
(0.7250499, 0.8461538461538461)
(0.8546164, 0.75)
(0.631486, 0.8125)
(0.7166748, 0.8461538461538461)
(0.47876376, 0.9375)
(0.81674623, 0.6875)
(0.9089793, 0.8461538461538461)
(0.8741117, 0.8125)
(0.8103983, 0.8125)
(0.7865754, 0.7692307692307693)
(0.8928616, 0.6875)
(0.5054267, 0.9375)
(1.4610323, 0.7692307692307693)
(1.2494514, 0.625)
(0.84286153, 0.75)
(0.8612607, 0.7692307692307693)
(0.8462897, 0.8125)
(0.4239204, 0.9375)
(0.7726034, 0.7692307692307693)
(0.70635563, 0.8125)
(0.61169225, 0.875)
(1.0727375, 0.6153846153846154)
(0.85401917, 0.75)
